filename,context,age_sex,body_part,comm_mode,sound_type,elephant_id,receiver_id,country,session_id,mean_f0,std_f0,f0_range,f0_slope,mean_f1,mean_f2,mean_f3,duration,attack_time,temporal_centroid,rms_energy,mean_hnr,spectral_flatness,spectral_centroid,spectral_bandwidth,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4
session_11_call_0004.wav,Maintenance,subadult_female,mouth,acoustic,rumble,E015,E022,Botswana,11,11.046,2.781,6.064,0.1459,101.16,157.23,302.79,3.94,0.58,0.384,0.01092,12.602,0.00939,40.18,68.97,65.75,-77.01,8.746,3.97,3.675
session_11_call_0005.wav,Calf Reassurance & Protection,subadult_female,trunk,acoustic,chirp,E015,,Botswana,11,16.833,1.318,4.506,-0.1338,105.76,153.14,257.62,2.139,0.205,0.749,0.03394,10.091,0.01781,82.68,56.88,130.26,-82.171,10.025,0.945,3.467
session_11_call_0006.wav,Maintenance,subadult_female,trunk,acoustic,rumble,E015,,Botswana,11,9.197,1.874,14.63,-0.8216,90.64,170.84,272.84,3.21,0.243,0.306,0.00946,12.632,0.01583,19.66,53.15,59.14,-67.351,21.437,-6.03,0.946
session_11_call_0007.wav,Avoidance,subadult_female,ears,acoustic,bark,E015,,Botswana,11,17.461,0.89,2.244,-0.0029,88.9,175.14,279.85,1.033,0.422,0.71,0.05939,6.236,0.01984,57.12,51.3,175.07,-79.507,6.373,2.28,-5.568
session_11_call_0008.wav,Protest & Distress,adult_female,feet,acoustic,trumpet,E012,E001,Tanzania,11,28.473,1.962,7.378,0.4034,108.68,164.97,278.48,1.587,0.551,0.529,0.08841,3.297,0.0303,82.02,66.35,206.31,-73.649,13.353,-2.131,0.05
session_11_call_0009.wav,Courtship,adult_female,body,acoustic,rumble,E012,E002,Tanzania,11,20.287,2.014,9.989,-0.1037,86.73,162.54,266.38,4.405,0.217,0.453,0.03847,5.382,0.00449,49.19,52.58,124.69,-77.419,7.433,-4.901,0.513
session_11_call_0010.wav,Calf Reassurance & Protection,subadult_female,mouth,acoustic,rumble,E008,,Botswana,11,18.063,2.057,7.65,-0.2016,96.48,180.24,289.11,2.77,0.209,0.322,0.02275,6.741,0.00753,35.02,64.55,117.06,-72.79,9.813,-2.876,1.83
session_11_call_0011.wav,Calf Reassurance & Protection,adult_female,body,visual,rumble,E012,E015,Tanzania,11,15.498,2.581,8.707,0.1855,87.86,138.83,258.14,4.267,0.527,0.424,0.03304,6.768,0.02161,51.08,65.61,67.67,-73.635,10.821,0.985,1.481
session_11_call_0012.wav,Coalition Building,subadult_female,feet,visual,rumble,E008,E022,Botswana,11,19.966,0.81,3.264,-0.6064,97.57,169.47,290.8,2.856,0.512,0.235,0.04012,6.623,0.02797,60.39,51.54,160.85,-66.917,12.452,6.008,-3.165
session_11_call_0013.wav,Calf Reassurance & Protection,adult_female,trunk,visual,roar,E012,E019,Tanzania,11,13.839,0.671,6.193,0.1966,85.02,152.75,255.58,2.836,0.543,0.294,0.04521,9.585,0.03373,56.01,59.12,32.59,-74.81,10.507,0.918,1.409
session_11_call_0014.wav,Conflict & Confrontation,subadult_female,trunk,chemical,rumble,E015,,Botswana,11,22.92,2.922,11.876,0.0158,106.27,197.58,285.98,1.334,0.182,0.232,0.12318,4.163,0.03749,99.72,42.23,164.48,-53.194,0.02,6.078,-8.316
session_11_call_0015.wav,Maintenance,adult_female,ears,acoustic,trumpet,E012,E006,Tanzania,11,5.625,1.818,11.411,0.3459,82.9,154.27,226.28,3.656,0.184,0.643,0.01013,12.446,0.04078,35.23,66.01,11.82,-78.568,0.251,-1.329,0.022
session_11_call_0016.wav,Advertisement & Attraction,subadult_female,body,acoustic,roar,E015,E010,Botswana,11,25.59,1.49,8.614,-0.3234,109.78,168.82,290.06,3.653,0.333,0.245,0.05933,3.706,0.02666,94.19,68.5,132.28,-52.042,8.101,-3.5,-2.981
session_11_call_0017.wav,Calf Nourishment & Weaning,subadult_female,feet,acoustic,rumble,E015,E017,Botswana,11,20.618,0.896,10.722,0.3295,113.88,172.88,276.61,1.269,0.531,0.508,0.03358,8.399,0.01947,52.26,62.27,164.22,-66.245,10.834,-3.188,2.602
session_11_call_0018.wav,Calf Reassurance & Protection,adult_female,trunk,acoustic,rumble,E012,,Tanzania,11,19.481,2.659,12.67,0.2362,89.94,162.03,261.28,5.173,0.067,0.588,0.01461,7.322,0.01727,41.48,38.42,118.18,-59.293,10.212,-1.344,-5.575
session_11_call_0019.wav,Conflict & Confrontation,subadult_female,feet,seismic,rumble,E015,,Botswana,11,20.943,2.018,4.905,0.4342,90.15,155.64,272.03,0.858,0.137,0.706,0.12016,5.059,0.02984,78.07,51.52,118.13,-66.954,-7.044,9.645,1.699
session_11_call_0020.wav,Attentive,subadult_female,body,seismic,rumble,E008,E014,Botswana,11,14.416,0.846,10.106,0.2926,91.33,174.17,311.46,2.053,0.2,0.358,0.01393,8.003,0.03908,19.71,48.16,65.78,-73.24,18.845,2.144,-2.736
session_12_call_0001.wav,Affiliative,calf,feet,acoustic,rumble,E003,,Botswana,12,18.318,1.274,7.119,-0.235,82.11,164.41,281.8,2.788,0.499,0.222,0.0191,9.082,0.0337,101.96,64.66,132.81,-63.774,13.855,-1.652,0.818
session_12_call_0002.wav,Conflict & Confrontation,calf,feet,acoustic,rumble,E003,,Botswana,12,30.895,0.688,8.468,0.2538,111.36,192.74,266.96,1.452,0.391,0.68,0.09546,2.783,0.02724,68.56,69.26,154.55,-64.83,2.867,-2.329,-0.839
session_12_call_0003.wav,Conflict & Confrontation,calf,mouth,acoustic,rumble,E010,,Tanzania,12,32.437,2.568,6.914,0.5046,123.07,188.99,271.26,0.728,0.549,0.543,0.08942,0.813,0.04098,137.51,72.06,153.14,-59.92,6.962,-6.596,-0.862
session_12_call_0004.wav,Foraging & Comfort Technique,adult_female,mouth,seismic,rumble,E016,E013,Botswana,12,11.294,2.4,2.763,-0.2511,90.54,183.15,303.59,4.796,0.541,0.28,0.01473,8.88,0.04368,46.89,79.75,103.65,-76.231,14.144,6.824,5.995
session_12_call_0005.wav,Foraging & Comfort Technique,calf,body,acoustic,rumble,E003,E020,Botswana,12,17.716,1.211,12.13,-0.0811,90.57,174.09,262.49,4.007,0.288,0.527,0.02115,12.706,0.00236,73.49,58.46,127.42,-68.63,10.291,0.551,1.356
session_12_call_0006.wav,Attentive,calf,feet,acoustic,rumble,E003,,Botswana,12,22.18,2.675,3.774,0.4479,98.66,162.2,275.48,1.56,0.338,0.576,0.00525,10.363,0.04295,92.91,62.45,157.52,-83.627,2.582,2.653,-8.336
session_12_call_0007.wav,Lone & Object Play,calf,trunk,acoustic,trumpet,E003,E003,Botswana,12,24.624,0.666,6.869,-0.308,100.6,160.37,271.12,2.228,0.159,0.707,0.0549,7.266,0.04837,118.08,59.33,224.05,-57.917,6.009,-0.34,0.363
session_12_call_0008.wav,Attentive,calf,mouth,visual,rumble,E003,,Botswana,12,19.424,1.467,6.737,-0.2769,83.39,150.78,287.68,1.851,0.344,0.27,0.0117,11.563,0.03653,71.6,55.04,31.59,-62.91,11.215,-1.256,-2.899
session_12_call_0009.wav,Attentive,calf,trunk,acoustic,trumpet,E003,E018,Botswana,12,22.01,2.1,13.94,-1.4929,98.18,150.31,248.09,1.862,0.282,0.258,0.01211,12.673,0.00119,59.68,50.21,173.1,-81.085,15.322,-0.661,-0.288
session_12_call_0010.wav,Conflict & Confrontation,adult_female,mouth,acoustic,rumble,E016,E024,Botswana,12,19.398,2.246,7.532,-1.1011,106.22,193.01,311.59,2.15,0.07,0.517,0.08182,1.594,0.01072,83.04,81.33,113.91,-81.056,3.276,3.106,-0.179
session_12_call_0011.wav,Conflict & Confrontation,subadult_female,feet,acoustic,rumble,E015,E019,Botswana,12,25.645,1.539,8.577,0.3223,103.48,163.89,281.41,1.597,0.067,0.708,0.0942,4.279,0.01314,96.83,66.44,182.64,-76.402,5.183,-4.336,-3.996
session_12_call_0012.wav,Aggressive,adult_female,body,acoustic,rumble,E016,E012,Botswana,12,17.805,0.784,13.803,-1.1014,104.4,164.53,275.61,0.793,0.281,0.601,0.12349,1.118,0.03236,36.53,56.65,86.08,-67.382,15.085,3.964,-2.528
session_12_call_0013.wav,Aggressive,adult_female,feet,acoustic,bark,E016,E011,Botswana,12,17.078,1.012,10.462,1.223,109.19,167.75,286.44,1.488,0.08,0.623,0.09053,3.684,0.00466,37.21,55.17,84.99,-55.473,15.009,3.777,-0.793
session_12_call_0014.wav,Conflict & Confrontation,calf,trunk,seismic,rumble,E003,E017,Botswana,12,31.513,2.141,7.064,0.4459,97.49,175.31,272.46,1.14,0.234,0.734,0.12909,5.767,0.04548,149.54,59.57,227.21,-67.853,7.427,-2.71,-6.182
session_12_call_0015.wav,Coalition Building,adult_female,feet,seismic,rumble,E016,E011,Botswana,12,10.124,0.905,6.542,-0.8304,90.89,159.05,300.63,3.488,0.431,0.503,0.0257,8.878,0.02495,48.83,33.33,58.07,-58.272,16.631,-7.388,-0.94
session_12_call_0016.wav,Avoidance,subadult_female,feet,acoustic,chirp,E015,E012,Botswana,12,19.59,1.125,11.702,0.0182,104.51,150.16,276.32,0.942,0.53,0.743,0.06119,6.738,0.01492,65.13,68.55,64.48,-71.972,7.721,-0.556,2.545
session_12_call_0017.wav,Coalition Building,adult_female,feet,acoustic,rumble,E016,,Botswana,12,8.887,2.857,10.312,-0.0966,91.15,152.1,305.93,2.852,0.163,0.532,0.02437,8.397,0.03549,35.28,67.61,41.78,-75.623,6.692,3.616,-2.08
session_12_call_0018.wav,Conflict & Confrontation,calf,body,visual,rumble,E003,,Botswana,12,30.143,0.933,14.691,-0.3314,103.91,166.96,284.16,1.715,0.381,0.655,0.08358,3.552,0.02829,84.77,54.69,226.29,-65.193,7.577,4.906,4.654
session_12_call_0019.wav,Calf Nourishment & Weaning,calf,feet,seismic,rumble,E010,E001,Tanzania,12,24.682,1.03,8.946,0.1097,112.88,164.7,287.92,1.265,0.238,0.517,0.02858,3.062,0.00493,87.42,48.53,165.25,-58.608,9.604,-0.811,1.12
session_12_call_0020.wav,Aggressive,adult_female,trunk,acoustic,bark,E016,E013,Botswana,12,23.245,1.471,8.434,0.2817,124.19,186.12,277.19,1.785,0.43,0.481,0.05706,2.03,0.01547,70.43,74.86,143.61,-72.851,4.274,-7.487,-3.754
session_13_call_0001.wav,Affiliative,calf,feet,seismic,chirp,E018,E020,Zimbabwe,13,18.864,1.124,9.894,-0.7235,94.92,170.63,268.29,2.642,0.186,0.409,0.01963,6.582,0.04356,85.56,46.28,103.08,-69.746,7.485,1.119,7.694
session_13_call_0002.wav,Protest & Distress,subadult_male,mouth,visual,rumble,E005,E007,Zimbabwe,13,31.608,0.901,6.863,-0.9178,114.06,162.44,301.09,2.326,0.475,0.224,0.11867,-0.593,0.02985,134.4,63.55,180.25,-59.064,10.045,1.532,-2.451
session_13_call_0003.wav,Maintenance,subadult_male,ears,chemical,rumble,E005,,Zimbabwe,13,11.737,1.027,4.855,0.5378,99.02,157.58,274.06,4.794,0.201,0.795,0.00699,8.242,0.02299,53.57,81.2,52.41,-73.121,6.697,0.573,-5.322
session_13_call_0004.wav,Attentive,subadult_male,feet,acoustic,rumble,E005,E023,Zimbabwe,13,14.677,2.614,13.225,0.7428,82.43,157.15,280.95,2.266,0.52,0.287,0.00997,10.67,0.02317,74.73,47.33,46.94,-66.888,15.419,-3.83,0.072
session_13_call_0005.wav,Maintenance,subadult_male,trunk,acoustic,trumpet,E005,E013,Zimbabwe,13,12.455,2.248,10.122,0.4514,89.24,150.72,269.53,4.15,0.381,0.65,0.00957,11.641,0.01361,42.87,66.41,-32.18,-72.133,9.755,5.944,2.894
session_13_call_0006.wav,Maintenance,subadult_male,body,acoustic,rumble,E005,,Zimbabwe,13,9.822,1.111,3.487,0.1703,86.87,167.64,287.92,5.578,0.172,0.265,0.0105,10.859,0.01357,35.04,77.22,123.81,-75.154,7.732,5.853,2.401
session_13_call_0007.wav,Protest & Distress,subadult_male,body,acoustic,rumble,E005,E024,Zimbabwe,13,30.378,0.507,9.579,0.6444,116.13,172.32,293.48,2.355,0.369,0.675,0.10438,3.485,0.03542,120.55,62.49,188.82,-72.841,1.305,-3.49,-0.143
session_13_call_0008.wav,Affiliative,calf,trunk,acoustic,trumpet,E018,E016,Zimbabwe,13,16.635,2.792,8.826,-0.0342,88.67,148.95,255.31,2.918,0.283,0.399,0.01974,7.362,0.04263,57.41,68.68,117.86,-53.844,16.256,5.796,8.4
session_13_call_0009.wav,Calf Nourishment & Weaning,calf,feet,acoustic,rumble,E018,E016,Zimbabwe,13,22.833,2.208,7.945,0.2067,95.45,142.31,248.8,1.123,0.244,0.765,0.02664,6.499,0.0243,101.36,66.08,145.39,-59.788,14.597,1.504,3.813
session_13_call_0010.wav,Foraging & Comfort Technique,calf,mouth,acoustic,chirp,E013,,South Africa,13,16.154,1.085,7.96,-0.5706,92.9,162.12,256.1,3.546,0.135,0.714,0.01305,8.793,0.03171,90.3,31.66,58.65,-71.879,4.572,-1.033,-0.378
session_13_call_0011.wav,Protest & Distress,subadult_male,ears,acoustic,roar,E005,E001,Zimbabwe,13,30.911,1.474,12.48,-0.2255,118.52,181.42,299.54,1.701,0.058,0.558,0.07884,1.875,0.03033,85.23,55.42,182.42,-59.859,1.201,-6.412,1.469
session_13_call_0012.wav,Maintenance,subadult_female,feet,seismic,bark,E002,E021,Zimbabwe,13,14.241,1.177,12.383,0.0189,89.15,173.22,277.66,5.918,0.55,0.607,0.00929,12.587,0.04177,75.16,68.83,73.22,-67.746,11.114,2.879,-4.033
session_13_call_0013.wav,Maintenance,calf,trunk,acoustic,trumpet,E013,,South Africa,13,15.6,1.487,6.994,0.8419,97.14,165.68,277.19,4.619,0.446,0.655,0.00673,12.543,0.036,40.45,58.86,113.99,-74.206,7.328,-2.617,1.017
session_13_call_0014.wav,Affiliative,calf,mouth,visual,roar,E018,E003,Zimbabwe,13,14.676,1.449,7.517,0.2764,85.05,149.39,250.49,1.956,0.326,0.315,0.02058,6.062,0.00705,67.75,55.26,54.57,-81.413,12.115,5.5,-1.209
session_13_call_0015.wav,Coalition Building,subadult_female,body,acoustic,trumpet,E002,,Zimbabwe,13,14.691,2.362,14.659,-0.1324,84.88,164.52,265.3,3.042,0.543,0.621,0.01935,7.783,0.01762,38.57,58.63,72.23,-68.27,18.864,2.32,-4.555
session_13_call_0016.wav,Advertisement & Attraction,calf,mouth,acoustic,rumble,E018,,Zimbabwe,13,27.598,1.342,4.827,0.2195,94.61,171.64,264.59,3.159,0.335,0.226,0.06317,4.36,0.03437,131.29,46.75,230.2,-74.333,9.995,-1.961,-1.031
session_13_call_0017.wav,Maintenance,calf,body,acoustic,roar,E013,E016,South Africa,13,18.404,0.657,14.442,-0.2188,98.5,147.99,278.39,4.866,0.227,0.238,0.00581,11.392,0.00707,86.62,57.86,183.68,-84.614,14.591,-0.402,-0.993
session_13_call_0018.wav,Maintenance,subadult_female,body,chemical,rumble,E002,E020,Zimbabwe,13,15.167,2.363,9.836,-0.3891,96.84,162.03,271.73,5.005,0.377,0.651,0.00889,13.594,0.02593,37.12,66.0,88.44,-68.505,7.731,-4.836,5.205
session_13_call_0019.wav,Maintenance,subadult_male,mouth,seismic,bark,E005,E016,Zimbabwe,13,12.083,2.11,5.521,0.8842,79.96,165.63,302.74,5.126,0.476,0.634,0.01325,8.448,0.04463,17.6,75.57,118.69,-74.211,4.229,6.144,-1.098
session_13_call_0020.wav,Maintenance,calf,ears,acoustic,rumble,E013,,South Africa,13,12.533,2.773,3.247,-0.3617,90.35,181.62,271.23,4.187,0.249,0.349,0.00857,12.101,0.00233,56.1,66.71,57.1,-64.998,6.205,3.112,-1.171
session_14_call_0001.wav,Lone & Object Play,subadult_male,trunk,visual,rumble,E007,E007,Botswana,14,21.642,0.82,12.898,0.5296,110.29,193.06,268.48,1.299,0.546,0.559,0.03716,7.605,0.02327,52.98,64.0,130.43,-66.399,7.401,5.533,-0.311
session_14_call_0002.wav,Advertisement & Attraction,calf,feet,acoustic,rumble,E018,E001,Zimbabwe,14,29.418,1.454,14.737,0.6362,111.56,185.73,272.23,3.036,0.545,0.201,0.04885,5.199,0.00707,112.53,59.89,124.71,-52.92,10.382,-1.157,1.444
session_14_call_0003.wav,Maintenance,calf,body,acoustic,rumble,E020,E024,Botswana,14,17.975,2.905,5.792,-0.6062,96.37,150.99,262.67,4.495,0.261,0.714,0.00931,11.124,0.02093,58.42,61.62,102.81,-79.257,9.818,3.976,-3.154
session_14_call_0004.wav,Lone & Object Play,subadult_male,mouth,acoustic,rumble,E014,E006,Botswana,14,22.894,2.163,8.004,-0.7301,90.21,175.59,259.45,3.729,0.511,0.677,0.02769,5.291,0.03808,126.68,66.3,113.65,-63.073,20.691,-6.519,-2.527
session_14_call_0005.wav,Foraging & Comfort Technique,calf,mouth,acoustic,rumble,E018,,Zimbabwe,14,14.482,1.697,6.413,-0.0151,80.38,141.42,261.78,2.857,0.403,0.541,0.01866,8.359,0.04794,79.51,55.62,57.86,-77.141,9.037,-0.364,-2.492
session_14_call_0006.wav,Foraging & Comfort Technique,subadult_male,ears,chemical,bark,E007,,Botswana,14,18.262,0.517,14.971,0.3834,114.86,197.14,307.81,4.458,0.416,0.278,0.01348,11.103,0.03416,60.09,36.45,178.5,-72.633,12.278,5.831,0.901
session_14_call_0007.wav,Aggressive,calf,ears,seismic,trumpet,E018,E019,Zimbabwe,14,29.396,1.348,11.551,-0.9335,107.52,172.16,300.03,0.3,0.575,0.316,0.06927,0.754,0.02302,110.96,48.88,205.99,-70.606,3.935,-2.111,1.01
session_14_call_0008.wav,Foraging & Comfort Technique,calf,trunk,acoustic,rumble,E018,,Zimbabwe,14,16.334,2.339,3.501,-0.7304,83.14,149.2,263.02,2.855,0.429,0.414,0.00789,7.82,0.01377,28.08,53.93,81.96,-74.979,10.759,-2.646,4.434
session_14_call_0009.wav,Avoidance,calf,ears,acoustic,rumble,E018,,Zimbabwe,14,22.251,2.71,2.073,0.7458,103.33,163.09,265.22,0.816,0.146,0.574,0.06141,1.734,0.03328,53.62,65.57,100.7,-60.089,3.535,0.509,3.451
session_14_call_0010.wav,Attentive,subadult_male,trunk,acoustic,rumble,E014,,Botswana,14,16.434,0.839,6.151,0.2595,99.42,162.07,293.99,3.19,0.256,0.564,0.00828,11.038,0.03167,78.74,53.12,123.63,-73.809,17.895,1.755,2.808
session_14_call_0011.wav,Lone & Object Play,subadult_male,body,acoustic,rumble,E014,E015,Botswana,14,21.938,2.467,9.941,0.2947,93.46,152.13,273.95,4.186,0.078,0.73,0.05051,6.285,0.0021,62.92,53.65,165.14,-69.368,4.769,-6.739,2.495
session_14_call_0012.wav,Lone & Object Play,subadult_male,ears,acoustic,trumpet,E014,E019,Botswana,14,23.431,2.275,11.617,0.2849,103.44,160.58,268.06,3.701,0.552,0.678,0.04674,4.065,0.01017,105.34,61.86,80.82,-69.203,10.972,-4.578,-1.08
session_14_call_0013.wav,Aggressive,calf,mouth,visual,rumble,E020,E016,Botswana,14,28.102,1.641,7.882,-0.3854,100.74,168.04,276.61,1.08,0.204,0.442,0.14019,1.244,0.00945,164.23,64.21,113.41,-59.208,5.45,3.636,-0.633
session_14_call_0014.wav,Foraging & Comfort Technique,subadult_male,body,acoustic,rumble,E007,E015,Botswana,14,18.634,2.92,13.513,0.9008,110.15,181.05,298.2,4.116,0.319,0.279,0.016,9.859,0.01497,65.64,67.74,138.33,-69.346,3.164,7.163,-0.426
session_14_call_0015.wav,Maintenance,calf,trunk,acoustic,rumble,E020,,Botswana,14,15.924,2.882,11.209,0.0369,88.21,161.49,262.28,4.645,0.543,0.694,0.00814,11.021,0.0093,44.28,54.71,52.66,-63.913,5.155,-2.796,3.766
session_14_call_0016.wav,Calf Nourishment & Weaning,calf,feet,acoustic,rumble,E018,,Zimbabwe,14,19.259,2.893,14.285,-0.4075,99.73,166.38,257.69,1.836,0.069,0.335,0.02633,4.722,0.01159,37.82,44.36,100.7,-71.051,5.623,2.603,-0.197
session_14_call_0017.wav,Advertisement & Attraction,calf,feet,chemical,rumble,E018,E013,Zimbabwe,14,26.664,0.534,11.945,0.5313,94.14,157.88,276.43,4.514,0.163,0.727,0.10859,2.873,0.00618,74.48,64.2,66.32,-75.641,12.333,-5.25,1.281
session_14_call_0018.wav,Foraging & Comfort Technique,calf,feet,seismic,rumble,E020,,Botswana,14,16.901,2.581,7.644,0.8372,86.21,172.8,254.36,3.738,0.5,0.628,0.01311,8.835,0.03304,48.35,66.16,175.9,-67.776,12.832,2.689,-4.383
session_14_call_0019.wav,Foraging & Comfort Technique,subadult_male,body,acoustic,rumble,E014,E003,Botswana,14,14.369,2.518,2.499,-0.2237,93.87,155.62,243.59,4.976,0.48,0.559,0.01227,9.505,0.01832,33.27,58.07,101.76,-79.674,11.351,-0.9,-0.735
session_14_call_0020.wav,Advertisement & Attraction,subadult_male,ears,seismic,rumble,E014,,Botswana,14,28.091,2.422,4.089,0.162,91.95,158.87,268.4,4.636,0.233,0.501,0.07371,2.664,0.02558,74.01,58.3,131.07,-68.174,-2.8,-4.512,4.392
session_15_call_0001.wav,Calf Nourishment & Weaning,calf,mouth,acoustic,rumble,E011,,Zimbabwe,15,21.834,2.676,2.769,0.8483,101.97,175.47,280.26,1.607,0.479,0.663,0.02539,7.919,0.00643,102.16,56.51,152.3,-64.117,16.854,-0.419,-6.371
session_15_call_0002.wav,Courtship,adult_female,ears,chemical,rumble,E001,,Zimbabwe,15,15.018,1.459,8.915,-0.2313,114.44,185.11,306.63,3.76,0.214,0.333,0.05972,7.705,0.01566,24.96,51.24,81.91,-78.298,4.677,-7.489,-4.04
session_15_call_0003.wav,Foraging & Comfort Technique,calf,body,visual,chirp,E011,E004,Zimbabwe,15,14.291,2.085,2.984,-0.701,98.51,161.93,289.44,3.398,0.06,0.42,0.01507,10.938,0.03974,34.73,60.18,93.11,-60.478,2.593,-3.644,8.413
session_15_call_0004.wav,Birth,calf,body,visual,rumble,E003,E013,Botswana,15,35.058,2.04,9.8,-0.8751,102.63,168.51,263.98,2.299,0.592,0.667,0.11463,4.416,0.04493,126.84,45.54,230.05,-65.118,9.167,4.193,-2.158
session_15_call_0005.wav,Calf Nourishment & Weaning,calf,feet,seismic,rumble,E010,,Tanzania,15,28.174,2.611,7.425,0.5868,106.34,174.85,296.84,1.265,0.33,0.621,0.02658,4.946,0.0067,98.76,36.63,124.81,-59.806,2.249,-1.307,1.015
session_15_call_0006.wav,Foraging & Comfort Technique,calf,mouth,acoustic,rumble,E013,,South Africa,15,15.546,1.135,11.103,0.0601,96.25,160.82,289.37,3.246,0.486,0.666,0.01669,8.082,0.02171,78.9,66.36,52.36,-70.78,-1.869,-2.296,2.883
session_15_call_0007.wav,Calf Nourishment & Weaning,calf,mouth,visual,rumble,E010,E002,Tanzania,15,20.144,0.935,5.45,-0.6661,100.65,160.06,259.61,1.282,0.298,0.71,0.02665,2.832,0.02537,89.23,38.28,98.67,-70.365,11.152,-2.906,-5.514
session_15_call_0008.wav,Calf Nourishment & Weaning,calf,ears,acoustic,rumble,E010,E003,Tanzania,15,24.226,2.576,9.183,-0.0666,111.52,174.22,293.6,1.032,0.255,0.6,0.02823,4.019,0.02187,114.59,55.4,162.19,-63.13,18.594,-1.268,-1.96
session_15_call_0009.wav,Protest & Distress,calf,mouth,acoustic,rumble,E010,,Tanzania,15,36.332,1.498,9.8,-0.1979,118.89,179.75,274.07,2.389,0.503,0.438,0.12273,0.014,0.0055,140.86,61.34,244.8,-55.809,10.814,-0.882,4.591
session_15_call_0010.wav,Calf Nourishment & Weaning,calf,feet,visual,rumble,E003,E020,Botswana,15,24.811,1.22,13.034,-0.3257,99.86,175.25,277.15,0.915,0.361,0.411,0.0284,7.74,0.01478,84.79,59.78,202.64,-67.752,15.428,3.76,2.001
session_15_call_0011.wav,Aggressive,calf,body,acoustic,bark,E013,,South Africa,15,25.88,2.21,11.187,0.0592,103.46,172.64,264.57,0.648,0.581,0.616,0.10221,3.146,0.01271,107.61,59.93,133.59,-61.086,9.164,-4.663,5.543
session_15_call_0012.wav,Affiliative,calf,ears,visual,rumble,E010,E003,Tanzania,15,20.845,0.988,10.919,-0.1275,110.96,180.71,282.1,2.334,0.374,0.621,0.02003,5.819,0.0166,69.17,56.97,166.19,-84.334,8.092,-1.927,2.88
session_15_call_0013.wav,Foraging & Comfort Technique,calf,body,acoustic,roar,E013,,South Africa,15,17.897,2.476,14.573,-0.4118,99.13,178.96,247.96,3.981,0.193,0.631,0.00149,7.005,0.04394,61.32,66.33,85.4,-79.916,7.935,0.134,0.692
session_15_call_0014.wav,Calf Nourishment & Weaning,calf,ears,acoustic,rumble,E010,,Tanzania,15,24.455,2.599,12.297,0.4631,119.91,178.22,304.91,2.555,0.071,0.276,0.01538,3.203,0.01003,77.54,52.5,135.25,-63.514,9.403,-7.457,-2.238
session_15_call_0015.wav,Calf Nourishment & Weaning,calf,trunk,visual,rumble,E003,,Botswana,15,25.012,2.926,6.282,0.371,103.42,172.24,260.98,3.183,0.438,0.595,0.02117,7.488,0.00605,81.5,60.91,133.67,-53.444,4.188,-2.254,-2.715
session_15_call_0016.wav,Calf Nourishment & Weaning,calf,ears,chemical,rumble,E013,E023,South Africa,15,25.365,2.157,8.617,-0.698,97.52,174.38,290.21,0.417,0.545,0.788,0.02337,7.628,0.04656,67.09,57.07,147.04,-74.938,5.151,6.027,-2.932
session_15_call_0017.wav,Attentive,calf,feet,acoustic,rumble,E003,,Botswana,15,19.06,2.232,4.218,-1.2343,90.0,166.53,275.23,1.196,0.393,0.301,0.01056,9.319,0.01329,72.94,57.17,135.37,-68.68,7.292,-7.745,0.4
session_15_call_0018.wav,Affiliative,adult_female,feet,acoustic,bark,E001,,Zimbabwe,15,11.742,1.4,5.373,0.6146,99.85,180.49,318.71,1.969,0.517,0.252,0.01353,9.803,0.00835,46.45,58.1,63.06,-76.008,4.42,8.601,-0.66
session_15_call_0019.wav,Maintenance,calf,ears,chemical,roar,E013,,South Africa,15,15.066,2.817,14.284,-0.5984,89.54,155.45,297.57,3.435,0.081,0.403,0.00956,9.188,0.01238,69.93,47.39,106.08,-71.552,11.886,1.886,-2.801
session_15_call_0020.wav,Coalition Building,calf,ears,seismic,trumpet,E010,,Tanzania,15,21.441,1.97,2.029,0.4979,104.36,189.58,271.26,2.628,0.157,0.358,0.04037,4.93,0.013,117.49,62.82,150.75,-59.746,4.064,-5.248,3.769
session_16_call_0001.wav,Coalition Building,adult_female,ears,acoustic,rumble,E016,E021,Botswana,16,9.306,0.709,7.951,0.3147,99.5,189.93,262.69,3.083,0.431,0.436,0.03012,6.66,0.03545,10.54,49.59,14.87,-78.229,3.857,-0.194,-0.496
session_16_call_0002.wav,Lone & Object Play,subadult_male,ears,acoustic,rumble,E007,E021,Botswana,16,22.507,2.848,14.746,-0.2057,112.8,173.9,307.25,2.486,0.319,0.205,0.05825,5.973,0.04946,66.45,46.15,79.73,-63.774,9.979,-1.919,-1.161
session_16_call_0003.wav,Attentive,subadult_male,feet,acoustic,rumble,E007,E011,Botswana,16,17.29,1.348,13.167,0.5411,100.3,170.43,304.39,2.379,0.149,0.649,0.00239,12.072,0.00228,57.27,43.09,59.82,-75.178,6.638,0.471,1.75
session_16_call_0004.wav,Lone & Object Play,subadult_male,ears,acoustic,rumble,E007,E014,Botswana,16,22.578,2.844,6.892,-0.3902,98.05,199.45,289.13,1.851,0.281,0.619,0.05308,6.478,0.03284,85.92,65.93,166.21,-69.429,12.643,2.983,0.602
