segment_file_name, original_file_name
16_Protest & Distress_Grumble-Rumble_seg001.wav,16_Protest & Distress_Grumble-Rumble.wav
16_Social Play_Pulsated-Trumpet_seg001.wav,16_Social Play_Pulsated-Trumpet.wav
16_Social Play_Pulsated-Trumpet_seg002.wav,16_Social Play_Pulsated-Trumpet.wav
17_Advertisement & Attraction_Estrous-Walk_seg001.wav,17_Advertisement & Attraction_Estrous-Walk.wav
17_Advertisement & Attraction_Estrous-Walk_seg002.wav,17_Advertisement & Attraction_Estrous-Walk.wav
17_Advertisement & Attraction_Estrous-Walk_seg003.wav,17_Advertisement & Attraction_Estrous-Walk.wav
17_Advertisement & Attraction_Estrous-Walk_seg004.wav,17_Advertisement & Attraction_Estrous-Walk.wav
17_Affiliative_Greeting-Rumble_seg001.wav,17_Affiliative_Greeting-Rumble.wav
17_Aggressive_Threat-Rumble_seg001.wav,17_Aggressive_Threat-Rumble.wav
17_Attacking & Mobbing_Charge_seg001.wav,17_Attacking & Mobbing_Charge.wav
17_Attacking & Mobbing_Charge_seg002.wav,17_Attacking & Mobbing_Charge.wav
17_Calf Nourishment & Weaning_Begging-Rumble_seg001.wav,17_Calf Nourishment & Weaning_Begging-Rumble.wav
17_Calf Nourishment & Weaning_Begging-Rumble_seg002.wav,17_Calf Nourishment & Weaning_Begging-Rumble.wav
17_Calf Reassurance & Protection_Bonding-Ceremony_seg001.wav,17_Calf Reassurance & Protection_Bonding-Ceremony.wav
17_Calf Reassurance & Protection_Bonding-Ceremony_seg002.wav,17_Calf Reassurance & Protection_Bonding-Ceremony.wav
17_Calf Reassurance & Protection_Bonding-Ceremony_seg003.wav,17_Calf Reassurance & Protection_Bonding-Ceremony.wav
17_Calf Reassurance & Protection_Bonding-Ceremony_seg004.wav,17_Calf Reassurance & Protection_Bonding-Ceremony.wav
17_Calf Reassurance & Protection_Bonding-Ceremony_seg005.wav,17_Calf Reassurance & Protection_Bonding-Ceremony.wav
17_Calf Reassurance & Protection_Bonding-Ceremony_seg006.wav,17_Calf Reassurance & Protection_Bonding-Ceremony.wav
17_Calf Reassurance & Protection_Bonding-Ceremony_seg007.wav,17_Calf Reassurance & Protection_Bonding-Ceremony.wav
17_Courtship_Chase_seg001.wav,17_Courtship_Chase.wav
17_Courtship_Chase_seg002.wav,17_Courtship_Chase.wav
17_Courtship_Chase_seg003.wav,17_Courtship_Chase.wav
17_Movement Space & Leadership_Body-Axis-Pointing_seg001.wav,17_Movement Space & Leadership_Body-Axis-Pointing.wav
17_Movement Space & Leadership_Body-Axis-Pointing_seg002.wav,17_Movement Space & Leadership_Body-Axis-Pointing.wav
17_Movement Space & Leadership_Body-Axis-Pointing_seg003.wav,17_Movement Space & Leadership_Body-Axis-Pointing.wav
17_Protest & Distress_Grumble-Rumble_seg001.wav,17_Protest & Distress_Grumble-Rumble.wav
17_Social Play_Pulsated-Trumpet_seg001.wav,17_Social Play_Pulsated-Trumpet.wav
17_Social Play_Pulsated-Trumpet_seg002.wav,17_Social Play_Pulsated-Trumpet.wav
17_Social Play_Pulsated-Trumpet_seg003.wav,17_Social Play_Pulsated-Trumpet.wav
17_Social Play_Pulsated-Trumpet_seg004.wav,17_Social Play_Pulsated-Trumpet.wav
17_Social Play_Pulsated-Trumpet_seg005.wav,17_Social Play_Pulsated-Trumpet.wav
18_Advertisement & Attraction_Mating-Pandemonium_seg001.wav,18_Advertisement & Attraction_Mating-Pandemonium.wav
18_Advertisement & Attraction_Mating-Pandemonium_seg002.wav,18_Advertisement & Attraction_Mating-Pandemonium.wav
18_Advertisement & Attraction_Mating-Pandemonium_seg003.wav,18_Advertisement & Attraction_Mating-Pandemonium.wav
18_Advertisement & Attraction_Mating-Pandemonium_seg004.wav,18_Advertisement & Attraction_Mating-Pandemonium.wav
18_Advertisement & Attraction_Mating-Pandemonium_seg005.wav,18_Advertisement & Attraction_Mating-Pandemonium.wav
18_Affiliative_Greeting-Rumble_seg001.wav,18_Affiliative_Greeting-Rumble.wav
18_Affiliative_Greeting-Rumble_seg002.wav,18_Affiliative_Greeting-Rumble.wav
18_Affiliative_Greeting-Rumble_seg003.wav,18_Affiliative_Greeting-Rumble.wav
18_Affiliative_Greeting-Rumble_seg004.wav,18_Affiliative_Greeting-Rumble.wav
18_Aggressive_Coalition_seg001.wav,18_Aggressive_Coalition.wav
18_Aggressive_Coalition_seg002.wav,18_Aggressive_Coalition.wav
18_Aggressive_Coalition_seg003.wav,18_Aggressive_Coalition.wav
18_Aggressive_Coalition_seg004.wav,18_Aggressive_Coalition.wav
18_Aggressive_Coalition_seg005.wav,18_Aggressive_Coalition.wav
18_Aggressive_Coalition_seg006.wav,18_Aggressive_Coalition.wav
18_Aggressive_Coalition_seg007.wav,18_Aggressive_Coalition.wav
18_Aggressive_Coalition_seg008.wav,18_Aggressive_Coalition.wav
18_Aggressive_Coalition_seg009.wav,18_Aggressive_Coalition.wav
18_Aggressive_Coalition_seg010.wav,18_Aggressive_Coalition.wav
18_Aggressive_Coalition_seg011.wav,18_Aggressive_Coalition.wav
18_Aggressive_Coalition_seg012.wav,18_Aggressive_Coalition.wav
18_Aggressive_Coalition_seg013.wav,18_Aggressive_Coalition.wav
18_Calf Nourishment & Weaning_Begging-Rumble_seg001.wav,18_Calf Nourishment & Weaning_Begging-Rumble.wav
18_Calf Nourishment & Weaning_Begging-Rumble_seg002.wav,18_Calf Nourishment & Weaning_Begging-Rumble.wav
18_Calf Nourishment & Weaning_Begging-Rumble_seg003.wav,18_Calf Nourishment & Weaning_Begging-Rumble.wav
18_Calf Nourishment & Weaning_Begging-Rumble_seg004.wav,18_Calf Nourishment & Weaning_Begging-Rumble.wav
18_Calf Reassurance & Protection_Caressing_seg001.wav,18_Calf Reassurance & Protection_Caressing.wav
18_Courtship_Chase_seg001.wav,18_Courtship_Chase.wav
18_Courtship_Chase_seg002.wav,18_Courtship_Chase.wav
18_Courtship_Chase_seg003.wav,18_Courtship_Chase.wav
18_Movement Space & Leadership_Body-Axis-Pointing_seg001.wav,18_Movement Space & Leadership_Body-Axis-Pointing.wav
18_Movement Space & Leadership_Body-Axis-Pointing_seg002.wav,18_Movement Space & Leadership_Body-Axis-Pointing.wav
18_Movement Space & Leadership_Body-Axis-Pointing_seg003.wav,18_Movement Space & Leadership_Body-Axis-Pointing.wav
18_Movement Space & Leadership_Body-Axis-Pointing_seg004.wav,18_Movement Space & Leadership_Body-Axis-Pointing.wav
18_Movement Space & Leadership_Body-Axis-Pointing_seg005.wav,18_Movement Space & Leadership_Body-Axis-Pointing.wav
18_Movement Space & Leadership_Body-Axis-Pointing_seg006.wav,18_Movement Space & Leadership_Body-Axis-Pointing.wav
18_Movement Space & Leadership_Body-Axis-Pointing_seg007.wav,18_Movement Space & Leadership_Body-Axis-Pointing.wav
18_Protest & Distress_Grumble-Rumble_seg001.wav,18_Protest & Distress_Grumble-Rumble.wav
18_Protest & Distress_Grumble-Rumble_seg002.wav,18_Protest & Distress_Grumble-Rumble.wav
18_Protest & Distress_Grumble-Rumble_seg003.wav,18_Protest & Distress_Grumble-Rumble.wav
18_Social Play_Snort_seg001.wav,18_Social Play_Snort.wav
18_Social Play_Snort_seg002.wav,18_Social Play_Snort.wav
18_Social Play_Snort_seg003.wav,18_Social Play_Snort.wav
19_Advertisement & Attraction_Mating-Pandemonium_seg001.wav,19_Advertisement & Attraction_Mating-Pandemonium.wav
19_Advertisement & Attraction_Mating-Pandemonium_seg002.wav,19_Advertisement & Attraction_Mating-Pandemonium.wav
19_Advertisement & Attraction_Mating-Pandemonium_seg003.wav,19_Advertisement & Attraction_Mating-Pandemonium.wav
19_Advertisement & Attraction_Mating-Pandemonium_seg004.wav,19_Advertisement & Attraction_Mating-Pandemonium.wav
19_Advertisement & Attraction_Mating-Pandemonium_seg005.wav,19_Advertisement & Attraction_Mating-Pandemonium.wav
19_Affiliative_Greeting-Rumble_seg001.wav,19_Affiliative_Greeting-Rumble.wav
19_Affiliative_Greeting-Rumble_seg002.wav,19_Affiliative_Greeting-Rumble.wav
19_Affiliative_Greeting-Rumble_seg003.wav,19_Affiliative_Greeting-Rumble.wav
19_Aggressive_Coalition_seg001.wav,19_Aggressive_Coalition.wav
19_Aggressive_Coalition_seg002.wav,19_Aggressive_Coalition.wav
19_Aggressive_Coalition_seg003.wav,19_Aggressive_Coalition.wav
19_Aggressive_Coalition_seg004.wav,19_Aggressive_Coalition.wav
19_Aggressive_Coalition_seg005.wav,19_Aggressive_Coalition.wav
19_Aggressive_Coalition_seg006.wav,19_Aggressive_Coalition.wav
19_Attacking & Mobbing_Charge_seg001.wav,19_Attacking & Mobbing_Charge.wav
19_Attacking & Mobbing_Charge_seg002.wav,19_Attacking & Mobbing_Charge.wav
19_Calf Nourishment & Weaning_Grumble-Rumble_seg001.wav,19_Calf Nourishment & Weaning_Grumble-Rumble.wav
19_Calf Nourishment & Weaning_Grumble-Rumble_seg002.wav,19_Calf Nourishment & Weaning_Grumble-Rumble.wav
19_Calf Nourishment & Weaning_Grumble-Rumble_seg003.wav,19_Calf Nourishment & Weaning_Grumble-Rumble.wav
19_Courtship_Chase_seg001.wav,19_Courtship_Chase.wav
19_Courtship_Chase_seg002.wav,19_Courtship_Chase.wav
19_Courtship_Chase_seg003.wav,19_Courtship_Chase.wav
19_Courtship_Chase_seg004.wav,19_Courtship_Chase.wav
19_Movement Space & Leadership_Lets-Go-Stance_seg001.wav,19_Movement Space & Leadership_Lets-Go-Stance.wav
19_Movement Space & Leadership_Lets-Go-Stance_seg002.wav,19_Movement Space & Leadership_Lets-Go-Stance.wav
19_Protest & Distress_Grumble-Rumble_seg001.wav,19_Protest & Distress_Grumble-Rumble.wav
19_Social Play_Squelch_seg001.wav,19_Social Play_Squelch.wav
19_Social Play_Squelch_seg002.wav,19_Social Play_Squelch.wav
20_Advertisement & Attraction_Mating-Pandemonium_seg001.wav,20_Advertisement & Attraction_Mating-Pandemonium.wav
20_Advertisement & Attraction_Mating-Pandemonium_seg002.wav,20_Advertisement & Attraction_Mating-Pandemonium.wav
20_Advertisement & Attraction_Mating-Pandemonium_seg003.wav,20_Advertisement & Attraction_Mating-Pandemonium.wav
20_Advertisement & Attraction_Mating-Pandemonium_seg004.wav,20_Advertisement & Attraction_Mating-Pandemonium.wav
20_Advertisement & Attraction_Mating-Pandemonium_seg005.wav,20_Advertisement & Attraction_Mating-Pandemonium.wav
20_Advertisement & Attraction_Mating-Pandemonium_seg006.wav,20_Advertisement & Attraction_Mating-Pandemonium.wav
20_Advertisement & Attraction_Mating-Pandemonium_seg007.wav,20_Advertisement & Attraction_Mating-Pandemonium.wav
20_Affiliative_Little-Greeting-Rumble_seg001.wav,20_Affiliative_Little-Greeting-Rumble.wav
20_Aggressive_Coalition_seg001.wav,20_Aggressive_Coalition.wav
20_Aggressive_Coalition_seg002.wav,20_Aggressive_Coalition.wav
20_Aggressive_Coalition_seg003.wav,20_Aggressive_Coalition.wav
20_Aggressive_Coalition_seg004.wav,20_Aggressive_Coalition.wav
20_Aggressive_Coalition_seg005.wav,20_Aggressive_Coalition.wav
20_Aggressive_Coalition_seg006.wav,20_Aggressive_Coalition.wav
20_Aggressive_Coalition_seg007.wav,20_Aggressive_Coalition.wav
20_Aggressive_Coalition_seg008.wav,20_Aggressive_Coalition.wav
20_Aggressive_Coalition_seg009.wav,20_Aggressive_Coalition.wav
20_Aggressive_Coalition_seg010.wav,20_Aggressive_Coalition.wav
20_Aggressive_Coalition_seg011.wav,20_Aggressive_Coalition.wav
20_Aggressive_Coalition_seg012.wav,20_Aggressive_Coalition.wav
20_Attacking & Mobbing_Charge_seg001.wav,20_Attacking & Mobbing_Charge.wav
20_Attacking & Mobbing_Charge_seg002.wav,20_Attacking & Mobbing_Charge.wav
20_Attacking & Mobbing_Charge_seg003.wav,20_Attacking & Mobbing_Charge.wav
20_Calf Nourishment & Weaning_Grumble-Rumble_seg001.wav,20_Calf Nourishment & Weaning_Grumble-Rumble.wav
20_Calf Nourishment & Weaning_Grumble-Rumble_seg002.wav,20_Calf Nourishment & Weaning_Grumble-Rumble.wav
20_Courtship_Chase_seg001.wav,20_Courtship_Chase.wav
20_Courtship_Chase_seg002.wav,20_Courtship_Chase.wav
20_Courtship_Chase_seg003.wav,20_Courtship_Chase.wav
20_Courtship_Chase_seg004.wav,20_Courtship_Chase.wav
20_Courtship_Chase_seg005.wav,20_Courtship_Chase.wav
20_Courtship_Chase_seg006.wav,20_Courtship_Chase.wav
20_Protest & Distress_Grumble-Rumble_seg001.wav,20_Protest & Distress_Grumble-Rumble.wav
20_Protest & Distress_Grumble-Rumble_seg002.wav,20_Protest & Distress_Grumble-Rumble.wav
20_Protest & Distress_Grumble-Rumble_seg003.wav,20_Protest & Distress_Grumble-Rumble.wav
20_Social Play_Trump_seg001.wav,20_Social Play_Trump.wav
20_Social Play_Trump_seg002.wav,20_Social Play_Trump.wav
20_Social Play_Trump_seg003.wav,20_Social Play_Trump.wav
21_Advertisement & Attraction_Mating-Pandemonium_seg001.wav,21_Advertisement & Attraction_Mating-Pandemonium.wav
21_Advertisement & Attraction_Mating-Pandemonium_seg002.wav,21_Advertisement & Attraction_Mating-Pandemonium.wav
21_Advertisement & Attraction_Mating-Pandemonium_seg003.wav,21_Advertisement & Attraction_Mating-Pandemonium.wav
21_Advertisement & Attraction_Mating-Pandemonium_seg004.wav,21_Advertisement & Attraction_Mating-Pandemonium.wav
21_Advertisement & Attraction_Mating-Pandemonium_seg005.wav,21_Advertisement & Attraction_Mating-Pandemonium.wav
21_Advertisement & Attraction_Mating-Pandemonium_seg006.wav,21_Advertisement & Attraction_Mating-Pandemonium.wav
21_Advertisement & Attraction_Mating-Pandemonium_seg007.wav,21_Advertisement & Attraction_Mating-Pandemonium.wav
21_Advertisement & Attraction_Mating-Pandemonium_seg008.wav,21_Advertisement & Attraction_Mating-Pandemonium.wav
21_Advertisement & Attraction_Mating-Pandemonium_seg009.wav,21_Advertisement & Attraction_Mating-Pandemonium.wav
21_Advertisement & Attraction_Mating-Pandemonium_seg010.wav,21_Advertisement & Attraction_Mating-Pandemonium.wav
21_Advertisement & Attraction_Mating-Pandemonium_seg011.wav,21_Advertisement & Attraction_Mating-Pandemonium.wav
21_Advertisement & Attraction_Mating-Pandemonium_seg012.wav,21_Advertisement & Attraction_Mating-Pandemonium.wav
21_Affiliative_Little-Greeting-Rumble_seg001.wav,21_Affiliative_Little-Greeting-Rumble.wav
21_Affiliative_Little-Greeting-Rumble_seg002.wav,21_Affiliative_Little-Greeting-Rumble.wav
21_Affiliative_Little-Greeting-Rumble_seg003.wav,21_Affiliative_Little-Greeting-Rumble.wav
21_Affiliative_Little-Greeting-Rumble_seg004.wav,21_Affiliative_Little-Greeting-Rumble.wav
21_Affiliative_Little-Greeting-Rumble_seg005.wav,21_Affiliative_Little-Greeting-Rumble.wav
21_Affiliative_Little-Greeting-Rumble_seg006.wav,21_Affiliative_Little-Greeting-Rumble.wav
21_Aggressive_Coalition_seg001.wav,21_Aggressive_Coalition.wav
21_Aggressive_Coalition_seg002.wav,21_Aggressive_Coalition.wav
21_Aggressive_Coalition_seg003.wav,21_Aggressive_Coalition.wav
21_Aggressive_Coalition_seg004.wav,21_Aggressive_Coalition.wav
21_Aggressive_Coalition_seg005.wav,21_Aggressive_Coalition.wav
21_Attacking & Mobbing_Charge_seg001.wav,21_Attacking & Mobbing_Charge.wav
21_Calf Nourishment & Weaning_Grumble-Rumble_seg001.wav,21_Calf Nourishment & Weaning_Grumble-Rumble.wav
21_Calf Nourishment & Weaning_Grumble-Rumble_seg002.wav,21_Calf Nourishment & Weaning_Grumble-Rumble.wav
21_Courtship_Chase_seg001.wav,21_Courtship_Chase.wav
21_Courtship_Chase_seg002.wav,21_Courtship_Chase.wav
21_Courtship_Chase_seg003.wav,21_Courtship_Chase.wav
21_Courtship_Chase_seg004.wav,21_Courtship_Chase.wav
21_Courtship_Chase_seg005.wav,21_Courtship_Chase.wav
21_Courtship_Chase_seg006.wav,21_Courtship_Chase.wav
21_Protest & Distress_Grumble-Rumble_seg001.wav,21_Protest & Distress_Grumble-Rumble.wav
22_Advertisement & Attraction_Mating-Pandemonium_seg001.wav,22_Advertisement & Attraction_Mating-Pandemonium.wav
22_Advertisement & Attraction_Mating-Pandemonium_seg002.wav,22_Advertisement & Attraction_Mating-Pandemonium.wav
22_Advertisement & Attraction_Mating-Pandemonium_seg003.wav,22_Advertisement & Attraction_Mating-Pandemonium.wav
22_Advertisement & Attraction_Mating-Pandemonium_seg004.wav,22_Advertisement & Attraction_Mating-Pandemonium.wav
22_Advertisement & Attraction_Mating-Pandemonium_seg005.wav,22_Advertisement & Attraction_Mating-Pandemonium.wav
22_Advertisement & Attraction_Mating-Pandemonium_seg006.wav,22_Advertisement & Attraction_Mating-Pandemonium.wav
22_Advertisement & Attraction_Mating-Pandemonium_seg007.wav,22_Advertisement & Attraction_Mating-Pandemonium.wav
22_Advertisement & Attraction_Mating-Pandemonium_seg008.wav,22_Advertisement & Attraction_Mating-Pandemonium.wav
22_Advertisement & Attraction_Mating-Pandemonium_seg009.wav,22_Advertisement & Attraction_Mating-Pandemonium.wav
22_Affiliative_Little-Greeting-Rumble_seg001.wav,22_Affiliative_Little-Greeting-Rumble.wav
22_Aggressive_Coalition_seg001.wav,22_Aggressive_Coalition.wav
22_Aggressive_Coalition_seg002.wav,22_Aggressive_Coalition.wav
22_Attacking & Mobbing_Charge_seg001.wav,22_Attacking & Mobbing_Charge.wav
22_Attacking & Mobbing_Charge_seg002.wav,22_Attacking & Mobbing_Charge.wav
22_Attacking & Mobbing_Charge_seg003.wav,22_Attacking & Mobbing_Charge.wav
22_Attacking & Mobbing_Charge_seg004.wav,22_Attacking & Mobbing_Charge.wav
22_Attacking & Mobbing_Charge_seg005.wav,22_Attacking & Mobbing_Charge.wav
22_Attacking & Mobbing_Charge_seg006.wav,22_Attacking & Mobbing_Charge.wav
22_Attacking & Mobbing_Charge_seg007.wav,22_Attacking & Mobbing_Charge.wav
22_Calf Nourishment & Weaning_Grumble-Rumble_seg001.wav,22_Calf Nourishment & Weaning_Grumble-Rumble.wav
22_Calf Nourishment & Weaning_Grumble-Rumble_seg002.wav,22_Calf Nourishment & Weaning_Grumble-Rumble.wav
22_Calf Nourishment & Weaning_Grumble-Rumble_seg003.wav,22_Calf Nourishment & Weaning_Grumble-Rumble.wav
22_Calf Reassurance & Protection_Caressing_seg001.wav,22_Calf Reassurance & Protection_Caressing.wav
22_Calf Reassurance & Protection_Caressing_seg002.wav,22_Calf Reassurance & Protection_Caressing.wav
22_Courtship_Post-Copulatory-Stance_seg001.wav,22_Courtship_Post-Copulatory-Stance.wav
22_Courtship_Post-Copulatory-Stance_seg002.wav,22_Courtship_Post-Copulatory-Stance.wav
22_Courtship_Post-Copulatory-Stance_seg003.wav,22_Courtship_Post-Copulatory-Stance.wav
22_Courtship_Post-Copulatory-Stance_seg004.wav,22_Courtship_Post-Copulatory-Stance.wav
22_Protest & Distress_Separated-Rumble_seg001.wav,22_Protest & Distress_Separated-Rumble.wav
22_Protest & Distress_Separated-Rumble_seg002.wav,22_Protest & Distress_Separated-Rumble.wav
22_Protest & Distress_Separated-Rumble_seg003.wav,22_Protest & Distress_Separated-Rumble.wav
22_Protest & Distress_Separated-Rumble_seg004.wav,22_Protest & Distress_Separated-Rumble.wav
22_Protest & Distress_Separated-Rumble_seg005.wav,22_Protest & Distress_Separated-Rumble.wav
22_Social Play_Trumpet-Blast_seg001.wav,22_Social Play_Trumpet-Blast.wav
23_Advertisement & Attraction_Mating-Pandemonium_seg001.wav,23_Advertisement & Attraction_Mating-Pandemonium.wav
23_Advertisement & Attraction_Mating-Pandemonium_seg002.wav,23_Advertisement & Attraction_Mating-Pandemonium.wav
23_Advertisement & Attraction_Mating-Pandemonium_seg003.wav,23_Advertisement & Attraction_Mating-Pandemonium.wav
23_Advertisement & Attraction_Mating-Pandemonium_seg004.wav,23_Advertisement & Attraction_Mating-Pandemonium.wav
23_Advertisement & Attraction_Mating-Pandemonium_seg005.wav,23_Advertisement & Attraction_Mating-Pandemonium.wav
23_Advertisement & Attraction_Mating-Pandemonium_seg006.wav,23_Advertisement & Attraction_Mating-Pandemonium.wav
23_Advertisement & Attraction_Mating-Pandemonium_seg007.wav,23_Advertisement & Attraction_Mating-Pandemonium.wav
23_Affiliative_Little-Greeting-Rumble_seg001.wav,23_Affiliative_Little-Greeting-Rumble.wav
23_Aggressive_Coalition_seg001.wav,23_Aggressive_Coalition.wav
23_Aggressive_Coalition_seg002.wav,23_Aggressive_Coalition.wav
23_Aggressive_Coalition_seg003.wav,23_Aggressive_Coalition.wav
23_Aggressive_Coalition_seg004.wav,23_Aggressive_Coalition.wav
23_Aggressive_Coalition_seg005.wav,23_Aggressive_Coalition.wav
23_Attacking & Mobbing_Charge_seg001.wav,23_Attacking & Mobbing_Charge.wav
23_Attacking & Mobbing_Charge_seg002.wav,23_Attacking & Mobbing_Charge.wav
23_Attacking & Mobbing_Charge_seg003.wav,23_Attacking & Mobbing_Charge.wav
23_Attacking & Mobbing_Charge_seg004.wav,23_Attacking & Mobbing_Charge.wav
23_Calf Nourishment & Weaning_Grumble-Rumble_seg001.wav,23_Calf Nourishment & Weaning_Grumble-Rumble.wav
23_Calf Nourishment & Weaning_Grumble-Rumble_seg002.wav,23_Calf Nourishment & Weaning_Grumble-Rumble.wav
23_Calf Nourishment & Weaning_Grumble-Rumble_seg003.wav,23_Calf Nourishment & Weaning_Grumble-Rumble.wav
23_Calf Nourishment & Weaning_Grumble-Rumble_seg004.wav,23_Calf Nourishment & Weaning_Grumble-Rumble.wav
23_Calf Reassurance & Protection_Caressing_seg001.wav,23_Calf Reassurance & Protection_Caressing.wav
23_Courtship_Sparring_seg001.wav,23_Courtship_Sparring.wav
23_Courtship_Sparring_seg002.wav,23_Courtship_Sparring.wav
23_Courtship_Sparring_seg003.wav,23_Courtship_Sparring.wav
23_Courtship_Sparring_seg004.wav,23_Courtship_Sparring.wav
23_Movement Space & Leadership_Lets-Go-Stance_seg001.wav,23_Movement Space & Leadership_Lets-Go-Stance.wav
23_Movement Space & Leadership_Lets-Go-Stance_seg002.wav,23_Movement Space & Leadership_Lets-Go-Stance.wav
23_Movement Space & Leadership_Lets-Go-Stance_seg003.wav,23_Movement Space & Leadership_Lets-Go-Stance.wav
23_Movement Space & Leadership_Lets-Go-Stance_seg004.wav,23_Movement Space & Leadership_Lets-Go-Stance.wav
23_Movement Space & Leadership_Lets-Go-Stance_seg005.wav,23_Movement Space & Leadership_Lets-Go-Stance.wav
23_Movement Space & Leadership_Lets-Go-Stance_seg006.wav,23_Movement Space & Leadership_Lets-Go-Stance.wav
23_Movement Space & Leadership_Lets-Go-Stance_seg007.wav,23_Movement Space & Leadership_Lets-Go-Stance.wav
23_Movement Space & Leadership_Lets-Go-Stance_seg008.wav,23_Movement Space & Leadership_Lets-Go-Stance.wav
23_Movement Space & Leadership_Lets-Go-Stance_seg009.wav,23_Movement Space & Leadership_Lets-Go-Stance.wav
23_Movement Space & Leadership_Lets-Go-Stance_seg010.wav,23_Movement Space & Leadership_Lets-Go-Stance.wav
23_Movement Space & Leadership_Lets-Go-Stance_seg011.wav,23_Movement Space & Leadership_Lets-Go-Stance.wav
23_Movement Space & Leadership_Lets-Go-Stance_seg012.wav,23_Movement Space & Leadership_Lets-Go-Stance.wav
23_Protest & Distress_Separated-Rumble_seg001.wav,23_Protest & Distress_Separated-Rumble.wav
24_Advertisement & Attraction_Mating-Pandemonium_seg001.wav,24_Advertisement & Attraction_Mating-Pandemonium.wav
24_Advertisement & Attraction_Mating-Pandemonium_seg002.wav,24_Advertisement & Attraction_Mating-Pandemonium.wav
24_Advertisement & Attraction_Mating-Pandemonium_seg003.wav,24_Advertisement & Attraction_Mating-Pandemonium.wav
24_Advertisement & Attraction_Mating-Pandemonium_seg004.wav,24_Advertisement & Attraction_Mating-Pandemonium.wav
24_Advertisement & Attraction_Mating-Pandemonium_seg005.wav,24_Advertisement & Attraction_Mating-Pandemonium.wav
24_Advertisement & Attraction_Mating-Pandemonium_seg006.wav,24_Advertisement & Attraction_Mating-Pandemonium.wav
24_Advertisement & Attraction_Mating-Pandemonium_seg007.wav,24_Advertisement & Attraction_Mating-Pandemonium.wav
24_Advertisement & Attraction_Mating-Pandemonium_seg008.wav,24_Advertisement & Attraction_Mating-Pandemonium.wav
24_Advertisement & Attraction_Mating-Pandemonium_seg009.wav,24_Advertisement & Attraction_Mating-Pandemonium.wav
24_Advertisement & Attraction_Mating-Pandemonium_seg010.wav,24_Advertisement & Attraction_Mating-Pandemonium.wav
24_Advertisement & Attraction_Mating-Pandemonium_seg011.wav,24_Advertisement & Attraction_Mating-Pandemonium.wav
24_Advertisement & Attraction_Mating-Pandemonium_seg012.wav,24_Advertisement & Attraction_Mating-Pandemonium.wav
24_Advertisement & Attraction_Mating-Pandemonium_seg013.wav,24_Advertisement & Attraction_Mating-Pandemonium.wav
24_Advertisement & Attraction_Mating-Pandemonium_seg014.wav,24_Advertisement & Attraction_Mating-Pandemonium.wav
24_Advertisement & Attraction_Mating-Pandemonium_seg015.wav,24_Advertisement & Attraction_Mating-Pandemonium.wav
24_Advertisement & Attraction_Mating-Pandemonium_seg016.wav,24_Advertisement & Attraction_Mating-Pandemonium.wav
24_Affiliative_Little-Greeting-Rumble_seg001.wav,24_Affiliative_Little-Greeting-Rumble.wav
24_Affiliative_Little-Greeting-Rumble_seg002.wav,24_Affiliative_Little-Greeting-Rumble.wav
24_Attacking & Mobbing_Charge_seg001.wav,24_Attacking & Mobbing_Charge.wav
24_Attacking & Mobbing_Charge_seg002.wav,24_Attacking & Mobbing_Charge.wav
24_Attacking & Mobbing_Charge_seg003.wav,24_Attacking & Mobbing_Charge.wav
24_Attacking & Mobbing_Charge_seg004.wav,24_Attacking & Mobbing_Charge.wav
24_Attacking & Mobbing_Charge_seg005.wav,24_Attacking & Mobbing_Charge.wav
24_Calf Nourishment & Weaning_Grumble-Rumble_seg001.wav,24_Calf Nourishment & Weaning_Grumble-Rumble.wav
24_Calf Nourishment & Weaning_Grumble-Rumble_seg002.wav,24_Calf Nourishment & Weaning_Grumble-Rumble.wav
24_Calf Nourishment & Weaning_Grumble-Rumble_seg003.wav,24_Calf Nourishment & Weaning_Grumble-Rumble.wav
24_Calf Nourishment & Weaning_Grumble-Rumble_seg004.wav,24_Calf Nourishment & Weaning_Grumble-Rumble.wav
24_Calf Nourishment & Weaning_Grumble-Rumble_seg005.wav,24_Calf Nourishment & Weaning_Grumble-Rumble.wav
24_Calf Reassurance & Protection_Caressing_seg001.wav,24_Calf Reassurance & Protection_Caressing.wav
24_Courtship_Musth-Rumble_seg001.wav,24_Courtship_Musth-Rumble.wav
24_Courtship_Musth-Rumble_seg002.wav,24_Courtship_Musth-Rumble.wav
24_Courtship_Musth-Rumble_seg003.wav,24_Courtship_Musth-Rumble.wav
24_Movement Space & Leadership_Lets-Go-Stance_seg001.wav,24_Movement Space & Leadership_Lets-Go-Stance.wav
24_Movement Space & Leadership_Lets-Go-Stance_seg002.wav,24_Movement Space & Leadership_Lets-Go-Stance.wav
24_Movement Space & Leadership_Lets-Go-Stance_seg003.wav,24_Movement Space & Leadership_Lets-Go-Stance.wav
24_Movement Space & Leadership_Lets-Go-Stance_seg004.wav,24_Movement Space & Leadership_Lets-Go-Stance.wav
24_Movement Space & Leadership_Lets-Go-Stance_seg005.wav,24_Movement Space & Leadership_Lets-Go-Stance.wav
24_Movement Space & Leadership_Lets-Go-Stance_seg006.wav,24_Movement Space & Leadership_Lets-Go-Stance.wav
24_Movement Space & Leadership_Lets-Go-Stance_seg007.wav,24_Movement Space & Leadership_Lets-Go-Stance.wav
